ID,Flight Number,Origin,Destination,Status,Delay
576,DLH575  ,Germany,1742059445,unknown,0
577,UAL1131 ,United States,1742059444,unknown,0
578,DLH414  ,Germany,1742059445,unknown,0
579,,United States,1742059252,unknown,0
580,N56DL   ,United States,1742059444,unknown,0
581,FFT4348 ,United States,1742059445,unknown,0
582,SKW5921 ,United States,1742059444,unknown,0
583,N65192  ,United States,1742059445,unknown,0
584,N207JB  ,United States,1742059060,unknown,0
585,ENY3716 ,United States,1742059444,unknown,0
586,VLG38SF ,Spain,1742059445,unknown,0
587,EJA452  ,United States,1742059437,unknown,0
588,WZZ49XB ,Hungary,1742059444,unknown,0
589,N227NB  ,United States,1742059444,unknown,0
590,AUA455D ,Austria,1742059445,unknown,0
591,VTM356  ,Mexico,1742059444,unknown,0
592,WZZ9XC  ,Hungary,1742059445,unknown,0
593,AXB1460 ,India,1742059443,unknown,0
594,DLH2C   ,Germany,1742059439,unknown,0
595,N754PS  ,United States,1742059434,unknown,0
596,AXB1176 ,India,1742059422,unknown,0
597,ENY3463 ,United States,1742059444,unknown,0
598,ANX1260 ,Mexico,1742059445,unknown,0
599,IXR515G ,France,1742059445,unknown,0
600,VXP631  ,United States,1742059445,unknown,0
601,N227NH  ,United States,1742059143,unknown,0
602,AAY2825 ,United States,1742059444,unknown,0
603,WMT4DG  ,Hungary,1742059443,unknown,0
604,WMT48JA ,Hungary,1742059445,unknown,0
605,WZZ474  ,Hungary,1742059247,unknown,0
606,LXJ507  ,United States,1742059292,unknown,0
607,VJA58   ,United States,1742059445,unknown,0
608,GMT161  ,Mexico,1742059434,unknown,0
609,EJA627  ,United States,1742059427,unknown,0
610,SKW832E ,United States,1742059445,unknown,0
611,N312LJ  ,United States,1742059444,unknown,0
612,BAW9240 ,United Kingdom,1742059444,unknown,0
613,DAL761  ,United States,1742059445,unknown,0
614,DLH719  ,Germany,1742059445,unknown,0
615,DAL1966 ,United States,1742059445,unknown,0
616,DAL479  ,United States,1742059444,unknown,0
617,AMQ14C  ,Poland,1742059440,unknown,0
618,N604PV  ,United States,1742059444,unknown,0
619,ARG1298 ,Argentina,1742059441,unknown,0
620,BAW9GM  ,United Kingdom,1742059444,unknown,0
621,BAW44E  ,United Kingdom,1742059445,unknown,0
622,WJA2136 ,Canada,1742059445,unknown,0
623,BAW9TL  ,United Kingdom,1742059445,unknown,0
624,VIR9J   ,United Kingdom,1742059442,unknown,0
625,EJM652  ,United States,1742059444,unknown,0
626,LXJ650  ,United States,1742059445,unknown,0
627,DAL2430 ,United States,1742059445,unknown,0
628,ABX199  ,United States,1742059445,unknown,0
629,SWA1390 ,United States,1742059444,unknown,0
630,N401ST  ,United States,1742059445,unknown,0
631,,Australia,1742059428,unknown,0
632,DLH723  ,Germany,1742059445,unknown,0
633,N26AW   ,United States,,unknown,0
634,N670QS  ,United States,1742059444,unknown,0
635,DAL109  ,United States,1742059445,unknown,0
636,BAW1B   ,United Kingdom,1742059445,unknown,0
637,TAP836A ,Portugal,1742059445,unknown,0
638,TAP1931 ,Portugal,1742059445,unknown,0
639,NDU833  ,United States,1742059439,unknown,0
640,N387MM  ,United States,1742059445,unknown,0
641,ACA1277 ,Canada,1742059444,unknown,0
642,IGO624U ,India,1742059442,unknown,0
643,SKW3409 ,United States,1742059445,unknown,0
644,IGO41F  ,India,1742059058,unknown,0
645,RPA3695 ,United States,1742059445,unknown,0
646,EJA630  ,United States,1742059444,unknown,0
647,,Brazil,,unknown,0
648,N505CN  ,United States,1742059445,unknown,0
649,SWA1595 ,United States,1742059441,unknown,0
650,SWA3327 ,United States,1742059444,unknown,0
651,QXE2141 ,United States,1742059445,unknown,0
652,SWA2575 ,United States,1742059445,unknown,0
653,DLH5EL  ,Germany,1742059445,unknown,0
654,DLH939  ,Germany,1742059444,unknown,0
655,WUK919  ,United Kingdom,1742059445,unknown,0
656,ASA163  ,United States,1742059445,unknown,0
657,UAL224  ,United States,1742059306,unknown,0
658,N910MT  ,United States,1742059386,unknown,0
659,IGO818  ,India,1742059444,unknown,0
660,,Canada,1742059249,unknown,0
661,SWA2671 ,United States,1742059445,unknown,0
662,DLH7PW  ,Germany,1742059445,unknown,0
663,N7096W  ,United States,1742059444,unknown,0
664,ENY3844 ,United States,1742059445,unknown,0
665,VAR488  ,United States,1742059445,unknown,0
666,VJA314  ,United States,1742059445,unknown,0
667,LBT704  ,Tunisia,1742059445,unknown,0
668,AAL9602 ,United States,1742059445,unknown,0
669,LBT595  ,Tunisia,1742059445,unknown,0
670,SWA4580 ,United States,1742059444,unknown,0
671,UAL885  ,United States,1742059445,unknown,0
672,EJA637  ,United States,1742059445,unknown,0
673,N56SW   ,United States,1742059445,unknown,0
674,DLH7CJ  ,Germany,1742059445,unknown,0
675,AAL3144 ,United States,1742059444,unknown,0
676,EDV5312 ,United States,1742059443,unknown,0
677,ARG1495 ,Argentina,1742059443,unknown,0
678,LBT613  ,Tunisia,1742059444,unknown,0
679,GMLUG   ,United Kingdom,1742059445,unknown,0
680,TVF38QH ,France,1742059444,unknown,0
681,N28NA   ,United States,1742059445,unknown,0
682,DAL229  ,United States,1742059445,unknown,0
683,AAL1618 ,United States,1742059426,unknown,0
684,ARG1640 ,Argentina,1742059445,unknown,0
685,RKJ232  ,United States,1742059444,unknown,0
686,PSBTL   ,Brazil,1742059402,unknown,0
687,SWA101  ,United States,1742059444,unknown,0
688,FFT4584 ,United States,1742059445,unknown,0
689,SWA1486 ,United States,1742059445,unknown,0
690,NKS1711 ,United States,1742059376,unknown,0
691,IGO651  ,India,1742059140,unknown,0
692,AAL1628 ,United States,1742059445,unknown,0
693,,United States,,unknown,0
694,TOR800  ,Canada,1742059388,unknown,0
695,LXJ367  ,United States,1742059445,unknown,0
696,N88UA   ,United States,1742059444,unknown,0
697,LXJ655  ,United States,1742059444,unknown,0
698,N45941  ,United States,1742059444,unknown,0
699,SWA526  ,United States,1742059445,unknown,0
700,AAY2079 ,United States,1742059445,unknown,0
701,AUA4AJ  ,Austria,1742059385,unknown,0
702,N550GH  ,United States,1742059426,unknown,0
703,WUP511  ,United States,1742059445,unknown,0
704,N488AM  ,United States,1742059445,unknown,0
705,NKS738  ,United States,1742059445,unknown,0
706,EXS7TY  ,United Kingdom,1742059443,unknown,0
707,IGO29AH ,India,1742059140,unknown,0
708,N5366K  ,United States,1742059409,unknown,0
709,GVNEB   ,United Kingdom,1742059444,unknown,0
710,N28MG   ,United States,1742059444,unknown,0
711,JIA5567 ,United States,1742059445,unknown,0
712,N24WC   ,United States,1742059444,unknown,0
713,SWA3537 ,United States,1742059445,unknown,0
714,HAL142  ,United States,1742059444,unknown,0
715,TVF46WC ,France,1742059444,unknown,0
716,BPX277  ,United States,1742059445,unknown,0
717,CNK645  ,Canada,1742059444,unknown,0
718,TVF7491 ,France,1742058541,unknown,0
719,DAL2262 ,United States,1742059445,unknown,0
720,GJS4421 ,United States,1742059444,unknown,0
721,MXY606  ,United States,1742059443,unknown,0
722,N7096L  ,United States,1742059399,unknown,0
723,IGO27YP ,India,1742059444,unknown,0
724,UAL427  ,United States,1742059384,unknown,0
725,EDV5207 ,United States,1742059444,unknown,0
726,TVF4349 ,France,1742059445,unknown,0
727,ACA061  ,Canada,1742059444,unknown,0
728,N4372B  ,United States,1742059445,unknown,0
729,STGRY61 ,United States,1742059444,unknown,0
730,SWA6361 ,United States,1742059444,unknown,0
731,FFT3315 ,United States,1742059445,unknown,0
732,DAL946  ,United States,1742059444,unknown,0
733,AEE873  ,Greece,1742059444,unknown,0
734,LHX1986 ,Germany,1742059444,unknown,0
735,DLH717  ,Germany,1742059445,unknown,0
736,TE26    ,Switzerland,1742059380,unknown,0
737,AEE5SA  ,Greece,1742059365,unknown,0
738,WUK7HG  ,United Kingdom,1742059445,unknown,0
739,SKW5293 ,United States,1742059445,unknown,0
740,UAL784  ,United States,1742059443,unknown,0
741,N9717C  ,United States,1742059435,unknown,0
742,BAW461  ,United Kingdom,1742059445,unknown,0
743,DAL637  ,United States,1742059444,unknown,0
744,DLH716  ,Germany,1742059444,unknown,0
745,STGRY54 ,United States,1742059404,unknown,0
746,AFR35WZ ,France,1742059445,unknown,0
747,N56477  ,United States,1742059216,unknown,0
748,AFR32DQ ,France,1742059444,unknown,0
749,AAL2392 ,United States,1742059445,unknown,0
750,DLH583  ,Germany,1742059445,unknown,0
751,SWT3354 ,Spain,1742059445,unknown,0
752,N977CA  ,United States,1742059444,unknown,0
753,ESPWA   ,Estonia,1742059445,unknown,0
754,AEE3SA  ,Greece,1742059445,unknown,0
755,VOE2030 ,Spain,1742059444,unknown,0
756,DAL913  ,United States,1742059217,unknown,0
757,ECOGG   ,Spain,1742059445,unknown,0
758,NGN904P ,Germany,1742059444,unknown,0
759,EJA875  ,United States,1742059445,unknown,0
760,AZU2434 ,Brazil,1742059434,unknown,0
761,N74MG   ,United States,1742059445,unknown,0
762,VAR405  ,United States,1742059445,unknown,0
763,N952PJ  ,United States,1742059445,unknown,0
764,N8868E  ,United States,1742059289,unknown,0
765,N69P    ,United States,1742059443,unknown,0
766,PXT680  ,United States,1742059445,unknown,0
767,UAL1212 ,United States,1742059417,unknown,0
768,JSX581  ,United States,1742059445,unknown,0
769,DLH440  ,Germany,1742059388,unknown,0
770,FFT1815 ,United States,1742059325,unknown,0
771,OCN137H ,Germany,1742059445,unknown,0
772,N999GY  ,United States,1742059425,unknown,0
773,RFNK332 ,United States,1742059445,unknown,0
774,HER357  ,United States,1742059445,unknown,0
775,UAL53   ,United States,1742059444,unknown,0
776,PSODD   ,Brazil,1742059441,unknown,0
777,AFR25ZK ,France,1742059445,unknown,0
778,QXE2071 ,United States,1742059445,unknown,0
779,N999HE  ,United States,1742059444,unknown,0
780,RPA4640 ,United States,1742059444,unknown,0
781,LHX2195 ,Germany,1742059444,unknown,0
782,N553RA  ,United States,1742059174,unknown,0
783,TWY928  ,United States,1742059444,unknown,0
784,SWA377  ,United States,1742059445,unknown,0
785,SCX3035 ,United States,1742059445,unknown,0
786,VALOR99 ,United States,1742059444,unknown,0
787,EJA867  ,United States,1742059443,unknown,0
788,WUK778E ,United Kingdom,1742059444,unknown,0
789,UAL8199 ,United States,1742059444,unknown,0
790,N8287P  ,United States,1742059247,unknown,0
791,SWA2580 ,United States,1742059440,unknown,0
792,N121HC  ,United States,1742059238,unknown,0
793,RPA5630 ,United States,1742059445,unknown,0
794,AXB681  ,India,1742059444,unknown,0
795,GPD434  ,United States,1742059363,unknown,0
796,UAL2295 ,United States,1742059445,unknown,0
797,MNTNA67 ,United States,1742059414,unknown,0
798,UAL2251 ,United States,1742059444,unknown,0
799,AFR79ZD ,France,1742059444,unknown,0
800,UAL410  ,United States,1742059444,unknown,0
801,UAL2061 ,United States,1742059445,unknown,0
802,AFR37EL ,France,1742059445,unknown,0
803,N4373L  ,United States,1742059440,unknown,0
804,N954JS  ,United States,1742059445,unknown,0
805,AAL1993 ,United States,1742059445,unknown,0
806,AFR31TG ,France,1742059391,unknown,0
807,N1511L  ,United States,1742059442,unknown,0
808,AIC188  ,India,1742059444,unknown,0
809,AFR18CA ,France,1742059445,unknown,0
810,AAL2829 ,United States,1742059444,unknown,0
811,DLH408  ,Germany,1742059445,unknown,0
812,AZU4518 ,Brazil,1742059444,unknown,0
813,AAL1230 ,United States,1742059413,unknown,0
814,N354AS  ,United States,1742059445,unknown,0
815,SWA3035 ,United States,1742059445,unknown,0
816,EWG9691 ,Germany,1742059445,unknown,0
817,VJA545  ,United States,1742059445,unknown,0
818,ENY3700 ,United States,1742059445,unknown,0
819,DAL1468 ,United States,1742059445,unknown,0
820,VLG74HH ,Spain,1742059445,unknown,0
821,SKW5405 ,United States,1742059435,unknown,0
822,VLG8469 ,Spain,1742059315,unknown,0
823,RPA3413 ,United States,1742059445,unknown,0
824,VLG1431 ,Spain,1742059445,unknown,0
825,FRG3    ,United States,1742059445,unknown,0
826,N926LM  ,United States,1742059445,unknown,0
827,NKS361  ,United States,1742059445,unknown,0
828,KOW992  ,United States,1742059442,unknown,0
829,EJA339  ,United States,1742059212,unknown,0
830,DLH3E   ,Germany,1742059440,unknown,0
831,JRT45   ,United States,1742059445,unknown,0
832,N74ER   ,United States,1742059404,unknown,0
833,DAL750  ,United States,1742059444,unknown,0
834,AAL118  ,United States,1742059444,unknown,0
835,ACA1023 ,Canada,1742059445,unknown,0
836,N550KJ  ,United States,1742059442,unknown,0
837,SWA2822 ,United States,1742059444,unknown,0
838,IWY327  ,South Africa,1742059445,unknown,0
839,VJA312  ,United States,1742059445,unknown,0
840,N319EG  ,United States,1742059445,unknown,0
841,EJM261  ,United States,1742059444,unknown,0
842,UAL1879 ,United States,1742059445,unknown,0
843,GBKUE   ,United Kingdom,1742059445,unknown,0
844,AAY1373 ,United States,1742059444,unknown,0
845,TIV723  ,United States,1742059442,unknown,0
846,NOZ1969 ,Sweden,1742059444,unknown,0
847,DLH1FL  ,Germany,1742059443,unknown,0
848,NOZ9461 ,Sweden,1742059445,unknown,0
849,DLH1293 ,Germany,1742059444,unknown,0
850,N4345B  ,United States,1742059445,unknown,0
851,SWA1442 ,United States,1742059282,unknown,0
852,DLH34M  ,Germany,1742059444,unknown,0
853,DAH1123 ,Algeria,1742059445,unknown,0
854,NOZ1908 ,Sweden,1742059445,unknown,0
855,N4345G  ,United States,1742059445,unknown,0
856,N725AR  ,United States,1742059444,unknown,0
857,DLH681  ,Germany,1742059445,unknown,0
858,DAH1041 ,Algeria,1742059445,unknown,0
859,ASH6265 ,United States,1742059444,unknown,0
860,ASH6058 ,United States,1742059433,unknown,0
861,ASA18   ,United States,1742059445,unknown,0
862,AAL3187 ,United States,1742059444,unknown,0
863,N1162U  ,United States,1742059415,unknown,0
864,DLH690  ,Germany,,unknown,0
865,DAH2700 ,Algeria,1742059445,unknown,0
866,N550KS  ,United States,1742059445,unknown,0
867,SWG9289 ,Canada,1742059442,unknown,0
868,NSZ9717 ,Sweden,1742059306,unknown,0
869,SKW5999 ,United States,1742059445,unknown,0
870,NSZ9720 ,Sweden,1742059445,unknown,0
871,NSZ9729 ,Sweden,1742059445,unknown,0
872,N838SB  ,United States,1742059445,unknown,0
873,N7423P  ,United States,1742059445,unknown,0
874,FGSBJ   ,France,1742059445,unknown,0
875,ASA7005 ,United States,1742059278,unknown,0
876,AAL3058 ,United States,1742059445,unknown,0
877,QXE2412 ,United States,1742059445,unknown,0
878,TAM3326 ,Brazil,1742059445,unknown,0
879,DLH44J  ,Germany,1742059445,unknown,0
880,DLH41A  ,Germany,1742059445,unknown,0
881,N725CC  ,United States,1742059444,unknown,0
882,EZY65UD ,United Kingdom,1742059445,unknown,0
883,NOZ1759 ,Sweden,1742059281,unknown,0
884,SWA3527 ,United States,1742059442,unknown,0
885,JIA5546 ,United States,1742059445,unknown,0
886,AKJ136G ,India,1742059445,unknown,0
887,N70275  ,United States,1742059445,unknown,0
888,DAH3017 ,Algeria,1742059445,unknown,0
889,SAS974  ,Sweden,1742059349,unknown,0
890,N838SP  ,United States,1742059443,unknown,0
891,N6MT    ,United States,1742059445,unknown,0
892,DAH1006 ,Algeria,1742059445,unknown,0
893,AAL2226 ,United States,1742059445,unknown,0
894,N555NV  ,United States,1742059280,unknown,0
895,PDT5862 ,United States,1742059445,unknown,0
896,AAY881  ,United States,1742059445,unknown,0
897,DOC89   ,Norway,1742059445,unknown,0
898,N6516Z  ,United States,1742059347,unknown,0
899,AIC773  ,India,1742059442,unknown,0
900,AAY7009 ,United States,1742059445,unknown,0
901,N58DH   ,United States,1742059445,unknown,0
902,AAL2428 ,United States,1742059445,unknown,0
903,N550HK  ,United States,1742059444,unknown,0
904,SCX102  ,United States,1742059444,unknown,0
905,DAH2014 ,Algeria,1742059444,unknown,0
906,DAH1113 ,Algeria,1742059444,unknown,0
907,MXY181  ,United States,1742059444,unknown,0
908,WJA2261 ,Canada,1742059445,unknown,0
909,N45FS   ,United States,1742059445,unknown,0
910,N8052T  ,United States,1742059445,unknown,0
911,SWA3620 ,United States,1742059255,unknown,0
912,N8132S  ,United States,1742059445,unknown,0
913,IGO494  ,India,1742059441,unknown,0
914,,Sweden,,unknown,0
915,JIA5372 ,United States,1742059255,unknown,0
916,SWA4729 ,United States,1742059444,unknown,0
917,FD574   ,Australia,1742059301,unknown,0
918,AAL135  ,United States,1742059444,unknown,0
919,ASA300  ,United States,1742059445,unknown,0
920,MGH872  ,Turkey,1742059444,unknown,0
921,TGW875  ,Singapore,1742059404,unknown,0
922,N602NP  ,United States,1742059445,unknown,0
923,JIA5536 ,United States,1742059444,unknown,0
924,N677ND  ,United States,1742059444,unknown,0
925,NHZ31   ,United Kingdom,1742059445,unknown,0
926,TGW564  ,Singapore,1742059444,unknown,0
927,SAS1470 ,Sweden,1742059445,unknown,0
928,DAL356  ,United States,1742059445,unknown,0
929,FFT3277 ,United States,1742059445,unknown,0
930,IGO12U  ,India,1742059385,unknown,0
931,DAL796  ,United States,1742059445,unknown,0
932,VJA360  ,United States,1742059194,unknown,0
933,DCM2300 ,United States,1742059445,unknown,0
934,LFA529  ,United States,1742059443,unknown,0
935,N204MS  ,United States,1742059445,unknown,0
936,SCX942  ,United States,1742059445,unknown,0
937,N45GH   ,United States,1742059444,unknown,0
938,DAH3025 ,Algeria,1742059292,unknown,0
939,N73FJ   ,United States,1742059445,unknown,0
940,DAH1461 ,Algeria,1742059445,unknown,0
941,GLO1572 ,Brazil,1742059445,unknown,0
942,NSZ3615 ,Sweden,1742059445,unknown,0
943,AMX1682 ,United States,1742059253,unknown,0
944,NSZ5372 ,Sweden,1742059445,unknown,0
945,OXF8092 ,United States,1742059444,unknown,0
946,SWA855  ,United States,1742059444,unknown,0
947,NSZ9738 ,Sweden,1742059445,unknown,0
948,EJU84WU ,Austria,1742059444,unknown,0
949,N69SL   ,United States,1742059445,unknown,0
950,WZZ933  ,Hungary,1742059444,unknown,0
951,LBT757  ,Tunisia,1742059445,unknown,0
952,WZZ9EU  ,Hungary,1742059445,unknown,0
953,LBT2637 ,Tunisia,1742059445,unknown,0
954,UAL1859 ,United States,1742059445,unknown,0
955,DAH1082 ,Algeria,1742059445,unknown,0
956,EJA675  ,United States,1742059445,unknown,0
957,WZZ41HM ,Hungary,1742059125,unknown,0
958,EJU4975 ,Austria,1742059445,unknown,0
959,N31399  ,United States,1742059444,unknown,0
960,AAL199  ,United States,1742059444,unknown,0
961,SWA1082 ,United States,1742059279,unknown,0
962,WZZ3LK  ,Hungary,1742059445,unknown,0
963,NSZ9732 ,Sweden,1742059445,unknown,0
964,NSZ4329 ,Sweden,1742059445,unknown,0
965,DTH3000 ,Algeria,1742059445,unknown,0
966,LXJ319  ,United States,1742059445,unknown,0
967,AAL2357 ,United States,1742059445,unknown,0
968,UAL41   ,United States,1742059428,unknown,0
969,SWA1522 ,United States,1742059445,unknown,0
970,N58DB   ,United States,1742059445,unknown,0
971,N831TX  ,United States,1742059444,unknown,0
972,TAM3831 ,Brazil,1742059424,unknown,0
973,NSZ9616 ,Sweden,1742059444,unknown,0
974,N910MD  ,United States,1742059445,unknown,0
975,AAY241  ,United States,1742059445,unknown,0
976,AIC2161 ,India,1742059272,unknown,0
977,IGO32EM ,India,1742059437,unknown,0
